seq_id	clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads	filename	database_used	kingdom	phylum	class	order	family	genus	species	sgb	taxid	taxonomy	clean_relative_abundance
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750|t__SGB4750	2|1239|186801|186802|31979|1485||	0.18814	0.015	52410	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium_SGB4750	t__SGB4750		sgb	0.2258658541226400
1000004.1	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta|t__SGB14809	2|201174|84998|1643822|1643826|84111|84112|	0.17942	0.01431	46775	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Eggerthella	s__Eggerthella_lenta	t__SGB14809		sgb	0.2153973187343600
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_formicilis|t__SGB15300	2|1239|186801|186802||204475|745368|	0.17448	0.01391	35208	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Eubacteriales_unclassified	g__Gemmiger	s__Gemmiger_formicilis	t__SGB15300		sgb	0.2094667493744900
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus|t__SGB4670	2|1239|186801|186802|186803|33042|116085|	0.16756	0.01336	38421	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Coprococcus	s__Coprococcus_catus	t__SGB4670		sgb	0.2011591501902200
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae|t__SGB4837	2|1239|186801|186802|186803|572511|418240|	0.16122	0.01286	48359	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Blautia	s__Blautia_wexlerae	t__SGB4837		sgb	0.1935478526716900
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens|t__SGB14993	2|1239|186801|186802|216572|2048137|1628085|	0.15973	0.01274	30488	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Agathobaculum	s__Agathobaculum_butyriciproducens	t__SGB14993		sgb	0.1917590777028200
1000004.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum|t__SGB6744	2|1239|526524|526525|128827|1505663|1547|	0.13975	0.01114	38518	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelatoclostridium	s__Erysipelatoclostridium_ramosum	t__SGB6744		sgb	0.1677726858384100
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_colihominis|t__SGB14963	2|1239|186801|186802|216572|244127|169435|	0.13068	0.01042	30966	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Anaerotruncus	s__Anaerotruncus_colihominis	t__SGB14963		sgb	0.1568839684104700
1000004.1	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_anaerobia|t__SGB14824_group	2|201174|84998|84999|84107|1473205|1473216|	0.11861	0.00946	20372	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Senegalimassilia	s__Senegalimassilia_anaerobia	t__SGB14824_group		sgb	0.1423936906425300
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT|t__SGB4552	2|1239|186801|186802|186803|189330|2292041|	0.09138	0.00729	18331	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Dorea	s__Dorea_sp_AF36_15AT	t__SGB4552		sgb	0.1097035279564500
1000004.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium|t__SGB7931	2|1239|91061|186826|81852|1350|33945|	0.08364	0.00667	27792	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus_avium	t__SGB7931		sgb	0.1004115022792400
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis|t__SGB4762	2|1239|186801|186802|186803|2719313|358742|	0.07672	0.00612	35203	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster_aldenensis	t__SGB4762		sgb	0.0921039030949700
1000004.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri|t__SGB7039	2|1239|91061|186826|33958|1578|1596|	0.07101	0.00566	10320	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_gasseri	t__SGB7039		sgb	0.0852489332478400
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii|t__SGB6140	2|1239|186801|186802|186804|1505657|261299|	0.06679	0.00533	17373	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Peptostreptococcaceae	g__Intestinibacter	s__Intestinibacter_bartlettii	t__SGB6140		sgb	0.0801827383695700
1000004.1	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus|t__SGB2325	2|976|200643|171549|171550|239759|626932|	0.06375	0.00508	14254	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes_indistinctus	t__SGB2325		sgb	0.0765331572250300
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum|t__SGB4811	2|1239|186801|186802|186803|572511|40520|	0.06146	0.0049	15141	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Blautia	s__Blautia_obeum	t__SGB4811		sgb	0.073783966165500
1000004.1	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_E|t__SGB1617	2|976|200643|171549|171552|838|165179|	0.06014	0.0048	20524	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella_copri_clade_E	t__SGB1617		sgb	0.072199279615900
1000004.1	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_bouchesdurhonensis|t__SGB3321	2|976|200643|171549|815|816|1841855|	0.05582	0.00445	21966	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_bouchesdurhonensis	t__SGB3321		sgb	0.0670130327262900
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena|t__SGB4871	2|1239|186801|186802|186803|2005359|290055|	0.05473	0.00436	10966	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Faecalicatena	s__Faecalicatena_fissicatena	t__SGB4871		sgb	0.0657044658027600
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis|t__SGB4820	2|1239|186801|186802|186803|572511|871665|	0.05374	0.00429	15648	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Blautia	s__Blautia_faecis	t__SGB4820		sgb	0.0645159508905600
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii|t__SGB4532	2|1239|186801|186802|186803|2569097|39488|	0.05008	0.00399	14591	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Anaerobutyricum	s__Anaerobutyricum_hallii	t__SGB4532		sgb	0.0601220472757600
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_Marseille_P3087|t__SGB4813	2|1239|186801|186802|186803|572511|1917876|	0.04623	0.00369	10806	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Blautia	s__Blautia_sp_Marseille_P3087	t__SGB4813		sgb	0.0555000448394200
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina|t__SGB4716	2|1239|186801|186802|186803|2719231|253257|	0.0426	0.0034	9321	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lacrimispora	s__Lacrimispora_amygdalina	t__SGB4716		sgb	0.0511421568280200
1000004.1	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__SGB1871	2|976|200643|171549|815|816|28116|	0.0354	0.00282	18878	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_ovatus	t__SGB1871		sgb	0.0424984120120200
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MSK_20_85|t__SGB4828	2|1239|186801|186802|186803|572511|2709718|	0.03257	0.0026	8687	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Blautia	s__Blautia_sp_MSK_20_85	t__SGB4828		sgb	0.0391009400912800
1000004.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum|t__SGB7106	2|1239|91061|186826|33958|2742598|1613|	0.02753	0.0022	3928	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus_fermentum	t__SGB7106		sgb	0.0330503187200800
1000004.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium_SGB4425|t__SGB4425_group	2|1239|526524|526525|2810280|135858||	0.02625	0.00209	4836	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Coprobacillaceae	g__Catenibacterium	s__Catenibacterium_SGB4425	t__SGB4425_group		sgb	0.0315136529750100
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum|t__SGB4810	2|1239|186801|186802|186803|572511|40520|	0.02596	0.00207	5980	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Blautia	s__Blautia_obeum	t__SGB4810		sgb	0.0311655021421400
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibionibacter|s__Candidatus_Cibionibacter_quicibialis|t__SGB15286	2|1239|186801|186802|541000|2527773|2500537|	0.02549	0.00203	5260	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Candidatus_Cibionibacter	s__Candidatus_Cibionibacter_quicibialis	t__SGB15286		sgb	0.0306012576888800
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi|t__SGB4742	2|1239|186801|186802|31979|1649459|154046|	0.02264	0.00181	12312	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Hungatella	s__Hungatella_hathewayi	t__SGB4742		sgb	0.0271797753658700
1000004.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__SGB4575	2|1239|186801|186802|186803|189330|39486|	0.02212	0.00176	5207	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Dorea	s__Dorea_formicigenerans	t__SGB4575		sgb	0.0265555049069400
1000004.1	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus_cateniformis|t__SGB6771	2|1239|526524|526525|2810280|100883|100884|	0.01301	0.00104	3817	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Coprobacillaceae	g__Coprobacillus	s__Coprobacillus_cateniformis	t__SGB6771		sgb	0.0156187666744700
1000004.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella_morganii|t__SGB10028	2|1224|1236|91347|1903414|581|582|	0.01204	0.00096	3773	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Morganella	s__Morganella_morganii	t__SGB10028		sgb	0.0144542621645400
1000004.1	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_A|t__SGB1626	2|976|200643|171549|171552|838|165179|	0.012	0.00096	3042	1000004.1_R1_kneaddata_paired_1.fastq.gz,1000004.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella_copri_clade_A	t__SGB1626		sgb	0.0144062413600
1000005.1	k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068|g__GGB9760	2|1239||||	0.06045	0.00318	9770	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__CFGB3068	o__OFGB3068	f__FGB3068	g__GGB9760				genus	0.0763569366582200
1000005.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified	2|1239|186801|||	0.04851	0.00255	6323	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified				genus	0.0612750206334200
1000005.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified	2|1239|186801|186802||	0.03134	0.00165	7813	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Eubacteriales_unclassified	g__Eubacteriales_unclassified				genus	0.0395868717099800
1000005.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified	2|1239|186801|186802|216572|	0.02668	0.0014	3886	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Oscillospiraceae_unclassified				genus	0.0337006297773600
1000005.1	k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507|g__GGB3818	2|1239||||	0.0082	0.00043	1231	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__CFGB1507	o__OFGB1507	f__FGB1507	g__GGB3818				genus	0.0103577647741500
1000005.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346	2|1239|186801|186802|216572|216851|	0.57871	0.03041	84040	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Faecalibacterium	s__Faecalibacterium_SGB15346			species	0.7309929332255100
1000005.1	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14861	2|201174|84998|84999|84107|102106|	0.33291	0.01749	42723	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella_SGB14861			species	0.4205126184100900
1000005.1	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9414|s__GGB9414_SGB14778	2|201174|84998|1643822|1643826||	0.14147	0.00743	16687	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__GGB9414	s__GGB9414_SGB14778			species	0.1786967051950200
1000005.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB74403|s__GGB74403_SGB53807	2|1239|186801|186802|216572||	0.10498	0.00552	17212	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB74403	s__GGB74403_SGB53807			species	0.1326046519500500
1000005.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Rheinheimera|s__Rheinheimera_SGB14999	2|1224|1236|135613|1046|67575|	0.06634	0.00349	8353	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Rheinheimera	s__Rheinheimera_SGB14999			species	0.0837968433069700
1000005.1	k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068|g__GGB9760|s__GGB9760_SGB15373	2|1239|||||	0.06045	0.00318	9770	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__CFGB3068	o__OFGB3068	f__FGB3068	g__GGB9760	s__GGB9760_SGB15373			species	0.0763569366582200
1000005.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750	2|1239|186801|186802|31979|1485|	0.05723	0.00301	10504	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium_SGB4750			species	0.072289619271300
1000005.1	k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507|g__GGB3818|s__GGB3818_SGB5183	2|1239|||||	0.0082	0.00043	1231	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__CFGB1507	o__OFGB1507	f__FGB1507	g__GGB3818	s__GGB3818_SGB5183			species	0.0103577647741500
1000005.1	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_SGB15315	2|1239|186801|186802|216572|216851|	0.001	0.00005	128	1000005.1_R1_kneaddata_paired_1.fastq.gz,1000005.1_R1_kneaddata_paired_2.fastq.gz	mpa_vOct22_CHOCOPhlAnSGB_202212	k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Faecalibacterium	s__Faecalibacterium_SGB15315			species	0.001263142045628227700
